picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 115200
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
sensorTask started...
ICM-42670P initialized successfully!
accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,tmp
0.070,-0.856,0.536,-2.724,2.134,0.402,31.342
0.071,-0.855,0.534,-2.650,2.043,0.068,31.344
0.075,-0.854,0.533,-2.362,1.967,-0.132,31.350
0.078,-0.852,0.532,-2.038,1.819,-0.053,31.354
0.078,-0.851,0.532,-1.807,1.689,0.220,31.356
0.076,-0.850,0.534,-1.672,1.492,0.325,31.347
0.075,-0.850,0.534,-1.563,1.264,0.244,31.352
0.076,-0.850,0.534,-1.631,1.314,0.179,31.352
0.078,-0.850,0.533,-1.738,1.394,0.226,31.350
0.079,-0.850,0.531,-1.796,1.366,0.349,31.346
0.079,-0.850,0.531,-1.774,1.372,0.479,31.359
0.076,-0.851,0.531,-1.701,1.361,0.501,31.365
0.076,-0.851,0.531,-1.535,1.151,0.463,31.372
0.078,-0.852,0.532,-1.358,1.115,0.596,31.374
0.078,-0.852,0.533,-1.262,1.237,0.878,31.378
0.077,-0.852,0.534,-1.302,1.470,1.208,31.372
0.075,-0.853,0.535,-1.427,1.774,1.452,31.373
0.072,-0.855,0.534,-1.589,1.861,1.421,31.367
0.071,-0.857,0.531,-1.596,1.484,1.028,31.365
0.072,-0.857,0.530,-1.472,1.021,0.542,31.364
0.073,-0.857,0.529,-1.341,0.655,0.212,31.347
0.074,-0.858,0.528,-1.208,0.362,0.006,31.354
0.076,-0.858,0.530,-1.101,0.496,-0.034,31.351
0.075,-0.858,0.533,-1.173,0.815,0.078,31.361
0.075,-0.860,0.535,-1.422,0.920,0.184,31.363
0.075,-0.860,0.537,-1.730,0.988,0.291,31.354
0.076,-0.860,0.538,-2.214,1.585,0.764,31.348
0.075,-0.860,0.537,-2.824,2.356,1.478,31.354
0.071,-0.859,0.533,-3.271,2.840,2.081,31.363
0.067,-0.860,0.528,-3.449,2.821,2.328,31.359
0.064,-0.859,0.524,-3.343,2.409,2.296,31.367
0.060,-0.858,0.520,-2.999,1.948,1.943,31.369
0.057,-0.858,0.520,-2.547,1.576,1.144,31.378
0.057,-0.858,0.519,-2.086,1.029,0.026,31.373
0.062,-0.857,0.520,-1.690,0.734,-0.851,31.366
0.066,-0.856,0.521,-1.279,0.920,-1.336,31.366
0.069,-0.855,0.524,-0.814,1.141,-1.521,31.367
0.073,-0.854,0.528,-0.328,0.997,-1.660,31.374
0.077,-0.852,0.530,-0.036,0.530,-1.566,31.371
0.081,-0.851,0.531,0.003,0.413,-1.155,31.374
0.085,-0.849,0.532,-0.154,0.855,-0.454,31.368
0.086,-0.849,0.532,-0.406,1.413,0.503,31.372
0.083,-0.850,0.532,-0.602,1.578,1.308,31.380
0.079,-0.852,0.530,-0.688,1.432,1.623,31.371
0.072,-0.854,0.527,-0.688,1.162,1.476,31.374
0.068,-0.856,0.525,-0.523,0.513,0.855,31.363
0.067,-0.857,0.524,-0.290,-0.119,0.149,31.368
0.069,-0.858,0.522,-0.114,-0.559,-0.220,31.364
0.071,-0.858,0.523,-0.067,-0.431,-0.192,31.366
0.073,-0.859,0.525,-0.141,0.215,0.234,31.361
0.072,-0.861,0.528,-0.324,0.955,0.863,31.370
0.069,-0.864,0.530,-0.411,1.178,1.158,31.373
0.068,-0.865,0.531,-0.392,0.914,1.117,31.374
0.067,-0.865,0.530,-0.443,0.869,1.101,31.374
0.066,-0.864,0.530,-0.592,0.984,0.952,31.363
0.063,-0.863,0.530,-0.818,1.108,0.634,31.358
0.063,-0.863,0.530,-1.068,1.152,0.258,31.352
0.063,-0.861,0.528,-1.205,1.047,-0.070,31.348
0.064,-0.860,0.527,-1.316,0.839,-0.285,31.349
0.065,-0.859,0.525,-1.407,0.751,-0.500,31.358
0.066,-0.859,0.524,-1.383,0.689,-0.772,31.352
0.067,-0.857,0.524,-1.312,0.708,-0.854,31.354
0.068,-0.856,0.524,-1.148,0.546,-0.889,31.355
0.070,-0.855,0.525,-0.945,0.410,-0.956,31.358
0.072,-0.854,0.526,-0.831,0.582,-0.893,31.366
0.073,-0.854,0.526,-0.757,0.948,-0.620,31.378
0.072,-0.854,0.526,-0.564,1.436,-0.465,31.389
0.071,-0.855,0.526,-0.404,1.699,-0.383,31.395
0.070,-0.856,0.527,-0.181,1.465,-0.444,31.379
0.072,-0.857,0.528,-0.067,1.309,-0.444,31.376
0.073,-0.858,0.529,-0.073,1.310,-0.233,31.370
0.074,-0.858,0.531,-0.207,1.341,0.172,31.379
0.073,-0.859,0.533,-0.407,1.426,0.553,31.384
0.071,-0.861,0.532,-0.592,1.432,0.754,31.380
0.068,-0.862,0.531,-0.726,1.475,0.768,31.382
0.066,-0.865,0.531,-0.682,1.259,0.511,31.382
0.067,-0.865,0.530,-0.550,0.799,0.151,31.383
0.068,-0.865,0.529,-0.473,0.634,0.090,31.377
0.069,-0.865,0.529,-0.450,0.845,0.281,31.380
0.068,-0.864,0.529,-0.498,1.279,0.562,31.387
0.064,-0.863,0.530,-0.664,1.593,0.662,31.388
0.062,-0.863,0.530,-0.776,1.702,0.405,31.385
0.062,-0.861,0.531,-0.895,1.590,0.010,31.388
0.065,-0.860,0.530,-1.023,1.425,-0.203,31.396
0.068,-0.858,0.529,-1.107,1.431,-0.221,31.393
0.069,-0.856,0.529,-1.105,1.303,-0.062,31.390
0.071,-0.855,0.529,-1.096,1.019,0.136,31.400
0.071,-0.854,0.528,-1.089,0.936,0.236,31.398
0.068,-0.854,0.527,-1.114,0.855,0.043,31.390
0.066,-0.854,0.526,-1.130,0.710,-0.418,31.384
0.067,-0.854,0.524,-0.939,0.238,-0.978,31.380
0.070,-0.853,0.521,-0.674,-0.302,-1.184,31.377
0.073,-0.854,0.520,-0.421,-0.345,-0.987,31.384
0.073,-0.855,0.524,-0.243,-0.030,-0.534,31.386
0.072,-0.857,0.529,-0.267,0.134,-0.095,31.391
0.070,-0.859,0.531,-0.440,0.169,0.127,31.393
0.068,-0.861,0.532,-0.666,0.299,0.107,31.394
0.068,-0.863,0.531,-0.904,0.671,0.053,31.403
0.068,-0.864,0.529,-1.014,1.026,0.067,31.410
0.068,-0.865,0.526,-0.894,0.949,0.027,31.405
0.068,-0.865,0.524,-0.709,0.467,-0.022,31.401
0.069,-0.864,0.523,-0.535,0.129,0.114,31.405
0.069,-0.863,0.524,-0.482,0.024,0.329,31.399
0.065,-0.862,0.528,-0.621,0.251,0.446,31.395
0.060,-0.863,0.529,-0.889,0.272,0.140,31.398
0.059,-0.864,0.528,-1.175,0.044,-0.464,31.404
0.061,-0.863,0.525,-1.331,0.201,-0.978,31.408
0.064,-0.862,0.521,-1.334,0.422,-1.237,31.402
0.066,-0.861,0.519,-1.165,0.541,-1.275,31.397
0.068,-0.860,0.517,-0.954,0.647,-1.132,31.392
0.070,-0.860,0.518,-0.727,0.649,-0.864,31.397
0.071,-0.858,0.521,-0.534,0.502,-0.576,31.403
0.073,-0.858,0.521,-0.438,0.419,-0.252,31.406
0.074,-0.858,0.521,-0.367,0.554,0.105,31.402
0.075,-0.858,0.522,-0.233,0.660,0.407,31.411
0.075,-0.858,0.522,-0.148,0.735,0.805,31.408
0.073,-0.859,0.523,-0.031,0.842,0.993,31.411
0.071,-0.860,0.524,0.118,1.032,0.989,31.412
0.068,-0.860,0.528,0.077,1.259,1.028,31.416
0.067,-0.862,0.530,-0.034,1.181,0.939,31.408
0.066,-0.864,0.531,-0.182,0.920,0.811,31.412
0.067,-0.865,0.531,-0.423,1.152,0.834,31.420
0.068,-0.867,0.531,-0.596,1.444,0.946,31.415
0.068,-0.868,0.529,-0.733,1.381,1.030,31.412
0.069,-0.869,0.528,-0.748,1.215,1.108,31.411
0.070,-0.868,0.527,-0.783,1.220,1.259,31.400
0.069,-0.868,0.526,-0.869,1.335,1.414,31.402
0.068,-0.867,0.525,-1.037,1.524,1.545,31.401
0.066,-0.866,0.524,-1.221,1.655,1.662,31.408
0.063,-0.865,0.523,-1.328,1.638,1.651,31.406
0.061,-0.865,0.521,-1.389,1.633,1.471,31.406
0.059,-0.864,0.520,-1.420,1.454,1.092,31.406
0.060,-0.863,0.518,-1.420,1.258,0.663,31.404
0.062,-0.861,0.517,-1.267,1.031,0.283,31.408
0.064,-0.860,0.517,-0.996,0.678,-0.059,31.406
0.067,-0.858,0.518,-0.770,0.505,-0.258,31.414
0.069,-0.857,0.520,-0.547,0.512,-0.289,31.420
0.072,-0.859,0.523,-0.273,0.754,-0.323,31.426
0.069,-0.855,0.522,-0.086,0.833,-0.460,31.425
0.071,-0.856,0.527,-0.069,0.613,-0.505,31.416
0.072,-0.856,0.529,-0.086,0.433,-0.463,31.406
0.073,-0.855,0.529,-0.186,0.199,-0.359,31.402
0.072,-0.855,0.529,-0.384,0.203,-0.139,31.401
0.070,-0.855,0.527,-0.529,0.133,0.052,31.404
0.069,-0.855,0.525,-0.671,0.172,0.318,31.401
0.065,-0.856,0.523,-0.858,0.370,0.635,31.410
0.060,-0.857,0.522,-1.025,0.529,0.736,31.405
0.058,-0.859,0.521,-1.212,0.756,0.659,31.417
0.057,-0.860,0.519,-1.348,0.933,0.597,31.416
0.057,-0.861,0.518,-1.534,1.200,0.704,31.406
0.055,-0.862,0.516,-1.601,1.205,0.711,31.420
0.055,-0.863,0.513,-1.525,0.965,0.606,31.407
0.054,-0.863,0.511,-1.293,0.903,0.557,31.420
0.053,-0.863,0.510,-0.908,0.834,0.315,31.425
0.053,-0.863,0.510,-0.387,0.572,-0.119,31.422
0.056,-0.862,0.510,0.019,0.463,-0.425,31.412
0.059,-0.860,0.511,0.270,0.725,-0.498,31.401
0.061,-0.859,0.512,0.405,1.143,-0.435,31.387
0.062,-0.859,0.514,0.490,1.464,-0.318,31.393
0.062,-0.860,0.514,0.555,1.804,-0.235,31.395
0.061,-0.860,0.515,0.641,2.159,-0.371,31.396
0.060,-0.859,0.514,0.756,2.375,-0.618,31.394
0.060,-0.858,0.515,0.922,2.533,-0.891,31.393
0.060,-0.857,0.517,1.084,2.556,-1.279,31.391
0.060,-0.856,0.519,1.252,2.249,-1.734,31.381
0.061,-0.855,0.523,1.443,1.832,-2.133,31.378
0.064,-0.856,0.526,1.662,1.458,-2.397,31.379
0.067,-0.855,0.528,1.930,0.884,-2.683,31.380
0.072,-0.854,0.531,2.135,0.415,-2.749,31.379
0.077,-0.853,0.535,2.128,0.525,-2.318,31.387
0.079,-0.852,0.538,1.893,0.909,-1.555,31.386
0.080,-0.852,0.540,1.477,1.185,-0.739,31.395
0.078,-0.852,0.539,0.974,1.381,0.057,31.396
0.076,-0.852,0.536,0.536,1.452,0.798,31.393
0.072,-0.853,0.531,0.215,1.123,1.351,31.394
0.067,-0.854,0.527,-0.018,0.556,1.585,31.374
0.064,-0.856,0.522,-0.178,0.318,1.762,31.388
0.059,-0.859,0.520,-0.187,0.147,1.798,31.375
0.055,-0.862,0.519,-0.068,-0.386,1.456,31.383
0.054,-0.865,0.519,0.148,-1.022,0.992,31.369
0.055,-0.866,0.518,0.412,-1.313,0.679,31.380
0.057,-0.868,0.516,0.706,-1.080,0.559,31.373
0.059,-0.869,0.519,0.915,-0.527,0.522,31.377
0.061,-0.869,0.522,0.942,0.032,0.628,31.375
0.062,-0.870,0.525,0.760,0.474,0.754,31.381
0.064,-0.870,0.526,0.608,0.673,0.691,31.379
0.065,-0.870,0.524,0.532,0.550,0.515,31.363
0.066,-0.868,0.524,0.434,0.413,0.424,31.364
0.067,-0.867,0.525,0.360,0.470,0.505,31.378
0.068,-0.865,0.526,0.201,0.478,0.726,31.381
0.066,-0.864,0.527,0.013,0.511,0.984,31.378
0.066,-0.863,0.529,-0.169,0.536,1.200,31.375
0.064,-0.861,0.530,-0.352,0.582,1.274,31.379
0.063,-0.861,0.529,-0.516,0.398,1.192,31.382
0.060,-0.860,0.529,-0.628,0.340,0.890,31.376
0.058,-0.860,0.530,-0.707,0.377,0.450,31.384
0.057,-0.859,0.530,-0.737,0.180,0.017,31.380
0.059,-0.860,0.530,-0.667,-0.102,-0.365,31.369
0.062,-0.860,0.531,-0.531,-0.275,-0.633,31.368
0.064,-0.859,0.532,-0.448,-0.382,-0.600,31.380
0.066,-0.859,0.532,-0.546,-0.263,-0.374,31.379
0.066,-0.858,0.532,-0.757,0.161,-0.013,31.387
0.065,-0.858,0.532,-1.018,0.476,0.414,31.382
0.062,-0.859,0.532,-1.271,0.582,0.646,31.384
0.061,-0.860,0.531,-1.488,0.639,0.691,31.378
0.060,-0.861,0.530,-1.574,0.693,0.659,31.385
0.060,-0.863,0.530,-1.543,0.730,0.586,31.381
0.060,-0.863,0.531,-1.524,0.673,0.493,31.381
0.062,-0.863,0.531,-1.616,0.642,0.446,31.384
0.064,-0.863,0.531,-1.842,0.669,0.583,31.366
0.063,-0.863,0.530,-2.023,0.727,0.857,31.368
0.062,-0.863,0.528,-2.067,0.621,0.956,31.372
0.059,-0.862,0.525,-2.122,0.397,0.866,31.384
0.056,-0.861,0.522,-2.119,0.325,0.664,31.376
0.054,-0.860,0.520,-2.085,0.373,0.246,31.388
0.054,-0.859,0.518,-1.942,0.249,-0.258,31.386
0.056,-0.858,0.517,-1.750,0.233,-0.548,31.374
0.058,-0.857,0.517,-1.469,0.304,-0.659,31.378
0.061,-0.856,0.518,-1.193,0.335,-0.571,31.377
0.064,-0.854,0.520,-1.002,0.515,-0.230,31.381
0.064,-0.854,0.523,-0.919,0.821,0.198,31.379
0.062,-0.854,0.527,-0.972,0.952,0.526,31.378
0.062,-0.855,0.529,-1.092,0.901,0.681,31.371
0.062,-0.856,0.530,-1.223,0.977,0.782,31.382
0.062,-0.857,0.529,-1.387,0.992,0.922,31.392
0.062,-0.857,0.526,-1.483,1.046,1.070,31.394
0.062,-0.858,0.522,-1.440,1.174,1.230,31.387
0.061,-0.858,0.520,-1.325,1.083,1.262,31.398
0.060,-0.858,0.520,-1.158,0.961,1.340,31.392
0.057,-0.859,0.519,-1.051,0.854,1.299,31.390
0.056,-0.859,0.518,-0.918,0.801,1.115,31.390
0.055,-0.859,0.517,-0.819,0.902,0.890,31.382
0.055,-0.858,0.517,-0.702,1.024,0.580,31.386
0.055,-0.858,0.516,-0.538,1.192,0.313,31.389
0.054,-0.858,0.517,-0.239,1.119,-0.071,31.394
0.055,-0.859,0.519,0.187,0.519,-0.702,31.383
0.058,-0.858,0.520,0.541,0.003,-1.229,31.387
0.063,-0.857,0.522,0.753,-0.093,-1.433,31.384
0.068,-0.857,0.524,0.809,0.148,-1.380,31.393
0.071,-0.856,0.527,0.706,0.531,-1.008,31.393
0.073,-0.857,0.529,0.495,0.780,-0.409,31.392
0.074,-0.857,0.531,0.341,0.875,0.189,31.398
0.074,-0.858,0.533,0.198,0.878,0.802,31.388
0.072,-0.859,0.533,0.034,0.601,1.281,31.395
0.069,-0.860,0.533,-0.077,0.290,1.526,31.396
0.064,-0.862,0.531,-0.173,0.195,1.644,31.390
0.060,-0.863,0.529,-0.259,-0.018,1.527,31.390
0.057,-0.863,0.527,-0.343,-0.227,1.302,31.392
0.055,-0.863,0.524,-0.479,-0.254,1.118,31.394
0.052,-0.864,0.522,-0.596,0.019,1.040,31.381
0.049,-0.864,0.522,-0.611,0.190,0.887,31.384
0.048,-0.864,0.521,-0.554,0.280,0.784,31.383
0.047,-0.864,0.520,-0.366,0.286,0.660,31.387
0.046,-0.863,0.520,-0.099,0.096,0.438,31.390
0.046,-0.861,0.519,0.071,0.049,0.218,31.394
0.047,-0.860,0.520,0.195,0.297,0.018,31.389
0.048,-0.858,0.522,0.253,0.619,-0.131,31.390
0.048,-0.857,0.523,0.270,0.831,-0.408,31.378
0.050,-0.857,0.526,0.317,0.978,-0.771,31.379
0.053,-0.857,0.528,0.425,0.837,-1.090,31.380
0.058,-0.856,0.529,0.471,0.666,-1.153,31.391
0.061,-0.855,0.530,0.365,0.934,-0.896,31.385
0.062,-0.855,0.531,0.148,1.357,-0.550,31.386
0.062,-0.855,0.532,-0.122,1.407,-0.340,31.378
0.061,-0.854,0.531,-0.466,1.284,-0.159,31.381
0.062,-0.854,0.528,-0.731,1.284,-0.005,31.381
0.062,-0.854,0.524,-0.808,1.230,0.061,31.391
0.061,-0.855,0.523,-0.793,1.113,0.092,31.399
0.059,-0.856,0.521,-0.576,0.908,0.019,31.391
0.058,-0.857,0.521,-0.256,0.681,-0.108,31.397
0.058,-0.858,0.522,0.067,0.446,-0.314,31.401
0.058,-0.858,0.524,0.352,0.346,-0.502,31.404
0.059,-0.859,0.526,0.543,0.504,-0.613,31.407
0.061,-0.859,0.529,0.686,0.733,-0.727,31.401
0.062,-0.860,0.531,0.705,0.897,-0.797,31.402
0.064,-0.860,0.531,0.678,1.077,-0.766,31.401
0.065,-0.860,0.531,0.665,1.232,-0.685,31.391
0.065,-0.860,0.531,0.651,1.183,-0.632,31.389
0.066,-0.860,0.531,0.534,1.227,-0.417,31.381
0.065,-0.860,0.532,0.340,1.428,-0.114,31.386
0.064,-0.860,0.531,0.228,1.353,0.128,31.375
0.063,-0.861,0.531,0.121,1.099,0.390,31.383
0.061,-0.862,0.529,0.095,0.920,0.625,31.379
0.057,-0.864,0.528,0.151,0.560,0.659,31.366
0.055,-0.864,0.526,0.205,0.126,0.601,31.370
0.054,-0.864,0.525,0.291,-0.054,0.523,31.374
0.054,-0.864,0.523,0.379,0.059,0.568,31.378
0.053,-0.864,0.521,0.593,0.326,0.609,31.381
0.052,-0.864,0.520,1.082,0.310,0.495,31.380
0.052,-0.863,0.518,1.659,0.167,0.307,31.378
0.054,-0.862,0.517,2.271,0.194,0.215,31.387
0.055,-0.861,0.516,2.997,0.390,0.260,31.396
0.056,-0.860,0.517,3.820,0.552,0.321,31.402
0.057,-0.859,0.517,4.686,0.666,0.310,31.398
0.056,-0.858,0.519,5.553,0.599,0.156,31.392
0.058,-0.857,0.520,6.405,0.438,-0.024,31.384
0.060,-0.855,0.520,7.132,0.664,0.016,31.393
0.062,-0.853,0.519,7.914,1.116,0.321,31.398
0.063,-0.852,0.517,8.897,1.528,0.718,31.393
0.064,-0.851,0.512,10.291,1.848,1.180,31.394
0.064,-0.849,0.508,12.192,2.150,1.629,31.391
0.061,-0.847,0.507,14.441,2.547,1.939,31.385
0.055,-0.846,0.510,16.827,2.578,1.802,31.390
0.048,-0.844,0.516,19.193,2.048,1.264,31.398
0.046,-0.842,0.520,21.326,1.746,0.398,31.393
0.046,-0.840,0.521,23.372,2.394,-0.461,31.390
0.047,-0.838,0.524,25.430,3.391,-1.155,31.394
0.049,-0.836,0.528,27.504,3.871,-1.836,31.387
0.055,-0.829,0.532,29.708,3.762,-2.140,31.388
0.065,-0.824,0.532,31.907,3.764,-1.769,31.385
0.073,-0.816,0.524,34.251,4.583,-0.457,31.384
0.081,-0.809,0.508,37.505,7.013,1.642,31.386
0.085,-0.804,0.495,41.778,10.646,4.297,31.395
0.079,-0.799,0.499,47.116,15.198,7.421,31.404
0.056,-0.793,0.523,52.329,17.795,9.520,31.398
0.027,-0.791,0.557,56.266,15.343,9.167,31.396
0.011,-0.787,0.588,58.585,10.144,6.482,31.397
0.009,-0.781,0.612,59.862,4.853,3.163,31.401
0.014,-0.775,0.627,60.091,0.750,0.720,31.404
0.021,-0.765,0.639,59.801,-2.285,-0.892,31.401
0.026,-0.757,0.640,59.782,-3.523,-1.505,31.398
0.036,-0.751,0.632,60.356,-2.997,-1.167,31.396
0.047,-0.743,0.623,61.515,0.642,0.381,31.397
0.053,-0.737,0.622,63.335,6.603,2.633,31.395
0.055,-0.731,0.625,66.081,11.693,4.509,31.394
0.059,-0.725,0.632,69.152,15.014,6.103,31.397
0.061,-0.715,0.640,72.464,16.875,7.272,31.401
0.058,-0.701,0.651,76.405,16.630,8.194,31.403
0.047,-0.686,0.665,80.842,13.526,8.898,31.400
0.031,-0.673,0.689,85.166,9.297,9.059,31.390
0.011,-0.659,0.715,88.733,4.812,8.359,31.388
-0.005,-0.647,0.739,91.206,1.086,7.342,31.375
-0.012,-0.638,0.762,92.748,-0.750,6.449,31.375
-0.016,-0.631,0.787,93.309,-0.696,5.623,31.383
-0.016,-0.625,0.813,93.242,-1.289,4.484,31.385
-0.006,-0.616,0.839,92.465,-3.192,2.890,31.378
0.012,-0.607,0.862,90.391,-4.169,2.118,31.389
0.026,-0.596,0.878,87.373,-3.905,2.417,31.392
0.029,-0.583,0.879,84.251,-2.753,3.255,31.385
0.028,-0.569,0.865,81.956,-0.985,4.415,31.373
0.028,-0.556,0.843,81.223,3.025,6.532,31.374
0.028,-0.546,0.821,82.680,8.238,8.888,31.376
0.021,-0.536,0.814,85.785,13.072,10.746,31.380
0.002,-0.525,0.822,88.892,14.388,10.884,31.378
-0.020,-0.512,0.848,91.551,10.348,9.068,31.383
-0.042,-0.499,0.875,93.457,3.353,6.343,31.381
-0.059,-0.484,0.894,94.463,-4.360,3.303,31.376
-0.064,-0.475,0.908,95.351,-11.766,-0.263,31.381
-0.054,-0.460,0.931,94.868,-17.195,-3.946,31.368
-0.027,-0.443,0.964,91.292,-19.228,-6.349,31.378
0.006,-0.425,1.001,84.301,-16.997,-6.609,31.375
0.035,-0.409,1.030,74.646,-11.332,-4.926,31.385
0.053,-0.391,1.043,63.477,-4.701,-1.962,31.373
0.058,-0.376,1.027,52.722,3.310,2.033,31.377
0.053,-0.370,0.992,44.832,11.834,5.734,31.377
0.041,-0.369,0.962,40.628,19.242,8.308,31.370
0.032,-0.367,0.945,39.139,23.687,9.594,31.366
0.026,-0.369,0.942,39.613,24.437,9.882,31.370
0.023,-0.366,0.949,40.981,21.767,9.164,31.367
0.019,-0.357,0.950,41.980,17.493,8.312,31.373
0.017,-0.353,0.951,42.806,14.059,7.516,31.366
0.012,-0.345,0.965,43.868,11.712,6.595,31.362
0.007,-0.338,0.979,43.546,9.501,5.771,31.369
0.004,-0.332,0.996,41.385,7.229,4.607,31.369
0.010,-0.325,1.018,37.611,6.452,3.253,31.368
0.015,-0.317,1.041,31.704,7.851,2.730,31.368
0.011,-0.312,1.063,24.343,9.426,2.750,31.374
0.001,-0.309,1.079,16.509,9.554,2.295,31.368
-0.006,-0.311,1.089,8.710,7.910,0.752,31.370
-0.007,-0.311,1.095,1.098,5.181,-1.367,31.381
-0.005,-0.307,1.094,-6.135,2.252,-3.075,31.387
-0.004,-0.304,1.087,-12.708,-0.399,-3.867,31.390
-0.005,-0.304,1.071,-18.107,-2.593,-4.072,31.406
-0.008,-0.307,1.052,-22.004,-4.708,-4.100,31.400
-0.012,-0.313,1.032,-24.312,-7.035,-3.976,31.402
-0.015,-0.320,1.013,-25.154,-9.895,-3.917,31.389
-0.018,-0.329,0.996,-24.713,-13.116,-4.109,31.391
-0.020,-0.338,0.981,-23.393,-16.069,-4.559,31.389
-0.019,-0.345,0.969,-21.744,-18.052,-5.126,31.386
-0.018,-0.351,0.959,-20.186,-18.844,-5.638,31.389
-0.016,-0.356,0.948,-18.769,-18.504,-6.015,31.378
-0.013,-0.362,0.939,-17.485,-16.954,-6.255,31.377
-0.009,-0.363,0.931,-16.266,-14.662,-6.455,31.378
-0.006,-0.362,0.925,-15.112,-12.000,-6.066,31.376
-0.005,-0.363,0.920,-14.052,-9.470,-5.256,31.387
-0.004,-0.365,0.918,-12.794,-7.045,-4.518,31.378
-0.003,-0.367,0.917,-11.191,-4.990,-3.927,31.391
-0.001,-0.367,0.919,-9.386,-3.487,-3.445,31.387
0.002,-0.366,0.921,-7.505,-2.291,-2.927,31.392
0.003,-0.364,0.925,-5.842,-1.061,-2.360,31.392
0.002,-0.362,0.931,-4.439,0.074,-1.900,31.397
-0.001,-0.360,0.938,-3.345,0.975,-1.741,31.396
-0.005,-0.357,0.945,-2.676,1.193,-2.050,31.396
-0.007,-0.354,0.948,-2.542,1.162,-2.614,31.395
-0.009,-0.351,0.948,-2.689,0.898,-3.453,31.402
-0.006,-0.347,0.945,-3.001,0.548,-4.189,31.393
-0.000,-0.346,0.940,-3.323,0.640,-4.684,31.398
0.005,-0.344,0.934,-3.439,0.946,-5.108,31.402
0.012,-0.343,0.927,-3.198,0.946,-5.396,31.393
0.021,-0.342,0.920,-2.623,0.969,-5.368,31.389
0.031,-0.342,0.915,-1.704,1.150,-5.056,31.407
0.040,-0.344,0.913,-0.549,1.722,-4.483,31.409
0.047,-0.346,0.914,0.657,2.215,-3.660,31.416
0.052,-0.348,0.916,1.947,2.623,-2.627,31.413
0.054,-0.352,0.920,3.304,3.024,-1.623,31.414
0.053,-0.354,0.928,4.588,2.814,-0.824,31.414
0.051,-0.356,0.939,5.441,2.225,-0.099,31.420
0.048,-0.359,0.952,5.795,1.654,0.575,31.414
0.044,-0.362,0.962,5.518,1.305,1.095,31.424
0.038,-0.364,0.970,4.692,1.471,1.436,31.418
0.030,-0.366,0.976,3.614,1.939,1.535,31.430
0.024,-0.367,0.979,2.436,2.363,1.621,31.426
0.019,-0.369,0.981,1.365,2.814,1.731,31.414
0.014,-0.370,0.983,0.673,2.870,1.661,31.404
0.011,-0.368,0.983,0.325,1.263,1.280,31.406
0.009,-0.368,0.981,-0.008,0.287,0.968,31.414
0.008,-0.367,0.981,-0.434,-0.334,0.386,31.422
0.007,-0.365,0.980,-0.985,-0.705,-0.153,31.434
0.005,-0.364,0.976,-1.705,-0.697,-0.577,31.427
0.003,-0.363,0.971,-2.351,-0.568,-1.200,31.429
0.002,-0.361,0.964,-2.924,-0.472,-1.820,31.416
0.003,-0.360,0.957,-3.307,-0.495,-2.288,31.425
0.006,-0.359,0.951,-3.423,-0.501,-2.621,31.424
0.010,-0.357,0.947,-3.251,-0.609,-2.710,31.418
0.013,-0.357,0.944,-2.835,-0.747,-2.655,31.417
0.016,-0.356,0.941,-2.351,-0.846,-2.422,31.418
0.018,-0.355,0.940,-1.844,-0.787,-2.069,31.409
0.021,-0.354,0.940,-1.371,-0.487,-1.532,31.403
0.021,-0.354,0.939,-1.067,-0.030,-0.943,31.415
0.019,-0.355,0.940,-0.727,0.172,-0.528,31.413
0.017,-0.355,0.942,-0.401,-0.004,-0.381,31.427
0.015,-0.356,0.945,-0.060,-0.282,-0.591,31.418
0.013,-0.358,0.948,0.253,-0.696,-1.142,31.419
0.012,-0.358,0.952,0.403,-1.007,-1.818,31.424
0.014,-0.359,0.956,0.215,-0.954,-2.413,31.429
0.016,-0.359,0.960,-0.160,-0.750,-2.947,31.425
0.021,-0.359,0.963,-0.646,-0.719,-3.306,31.432
0.027,-0.359,0.963,-1.221,-0.478,-3.205,31.432
0.031,-0.359,0.962,-1.744,0.153,-2.942,31.425
0.032,-0.359,0.961,-1.999,0.706,-2.737,31.432
0.030,-0.359,0.961,-2.099,0.797,-2.595,31.437
0.029,-0.359,0.960,-2.162,0.273,-2.633,31.437
0.029,-0.360,0.958,-2.301,-0.284,-2.704,31.439
0.029,-0.360,0.956,-2.382,-0.514,-2.780,31.439
0.031,-0.360,0.954,-2.477,-0.546,-2.760,31.429
0.032,-0.360,0.953,-2.591,-0.226,-2.696,31.425
0.033,-0.359,0.953,-2.519,-0.135,-2.713,31.430
0.034,-0.357,0.954,-2.355,-0.216,-2.443,31.436
0.037,-0.356,0.955,-2.015,-0.292,-1.985,31.436
0.036,-0.355,0.957,-1.580,-0.372,-1.443,31.442
0.035,-0.355,0.958,-1.311,-0.397,-0.796,31.443
