picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 115200
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
sensorTask started...
ICM-42670P initialized successfully!
accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,tmp
0.005,-0.375,0.952,-0.761,0.365,0.020,28.753
0.004,-0.375,0.951,-0.742,-0.081,-0.191,28.741
0.004,-0.375,0.950,-0.664,-0.466,-0.414,28.751
0.006,-0.376,0.949,-0.669,-0.525,-0.486,28.743
0.007,-0.376,0.949,-0.781,-0.187,-0.456,28.733
0.007,-0.377,0.948,-0.910,0.115,-0.472,28.725
0.007,-0.378,0.947,-0.984,0.247,-0.556,28.724
0.006,-0.379,0.945,-0.952,0.216,-0.761,28.726
0.007,-0.379,0.945,-0.779,0.036,-1.052,28.734
0.009,-0.379,0.946,-0.565,-0.202,-1.273,28.732
0.011,-0.378,0.947,-0.328,-0.434,-1.417,28.739
0.011,-0.377,0.949,-0.193,-0.551,-1.494,28.728
0.011,-0.378,0.951,-0.114,-0.676,-1.590,28.722
0.013,-0.378,0.951,-0.108,-0.824,-1.666,28.723
0.015,-0.378,0.952,-0.215,-0.969,-1.608,28.732
0.017,-0.378,0.952,-0.341,-1.036,-1.393,28.746
0.018,-0.378,0.951,-0.500,-1.132,-1.175,28.733
0.019,-0.377,0.950,-0.631,-1.131,-0.976,28.736
0.020,-0.378,0.948,-0.732,-0.963,-0.797,28.733
0.020,-0.378,0.947,-0.775,-0.867,-0.773,28.736
0.021,-0.378,0.945,-0.802,-0.998,-0.840,28.743
0.023,-0.378,0.943,-0.777,-1.050,-0.836,28.739
0.024,-0.377,0.943,-0.678,-0.902,-0.619,28.732
0.025,-0.378,0.945,-0.597,-0.608,-0.213,28.717
0.024,-0.378,0.947,-0.520,-0.360,0.169,28.725
0.021,-0.378,0.949,-0.405,-0.297,0.352,28.722
0.019,-0.379,0.952,-0.361,-0.333,0.424,28.715
0.016,-0.380,0.954,-0.404,-0.483,0.356,28.716
0.014,-0.380,0.956,-0.521,-0.767,0.179,28.726
0.014,-0.381,0.957,-0.814,-0.709,0.157,28.734
0.014,-0.381,0.957,-1.092,-0.318,0.175,28.728
0.014,-0.381,0.956,-1.399,-0.139,0.120,28.728
0.014,-0.381,0.955,-1.637,-0.097,0.040,28.735
0.015,-0.381,0.953,-1.758,-0.099,-0.004,28.721
0.015,-0.381,0.951,-1.704,-0.300,-0.129,28.725
0.016,-0.380,0.950,-1.610,-0.595,-0.253,28.721
0.016,-0.379,0.950,-1.498,-0.668,-0.377,28.717
0.016,-0.378,0.950,-1.310,-0.940,-0.599,28.719
0.017,-0.377,0.950,-1.151,-1.323,-0.736,28.711
0.019,-0.376,0.951,-1.119,-1.649,-0.720,28.707
0.022,-0.376,0.951,-1.186,-1.641,-0.475,28.716
0.023,-0.375,0.951,-1.413,-1.414,-0.066,28.707
0.022,-0.375,0.950,-1.720,-1.122,0.374,28.724
0.021,-0.376,0.947,-1.981,-0.837,0.739,28.732
0.019,-0.377,0.945,-2.024,-0.739,0.924,28.731
0.018,-0.377,0.943,-1.907,-0.787,1.052,28.728
0.017,-0.379,0.940,-1.682,-0.792,1.167,28.718
0.015,-0.380,0.939,-1.300,-0.667,1.158,28.724
0.013,-0.381,0.938,-0.815,-0.809,0.994,28.732
0.012,-0.381,0.938,-0.359,-0.977,0.753,28.727
0.012,-0.381,0.939,-0.025,-0.897,0.573,28.729
0.013,-0.381,0.942,0.187,-0.627,0.395,28.726
0.013,-0.380,0.945,0.171,-0.371,0.312,28.715
0.014,-0.379,0.947,0.037,-0.072,0.360,28.708
0.015,-0.379,0.950,-0.098,0.148,0.403,28.726
0.015,-0.379,0.952,-0.093,0.023,0.402,28.717
0.016,-0.378,0.952,-0.142,-0.303,0.393,28.717
0.017,-0.379,0.952,-0.225,-0.510,0.409,28.729
0.017,-0.379,0.952,-0.306,-0.569,0.460,28.732
0.017,-0.380,0.950,-0.482,-0.572,0.425,28.735
0.018,-0.381,0.947,-0.624,-0.486,0.284,28.733
0.019,-0.381,0.944,-0.793,-0.098,0.133,28.743
0.020,-0.382,0.942,-0.847,0.392,-0.045,28.739
0.022,-0.381,0.940,-0.692,0.520,-0.232,28.730
0.024,-0.380,0.941,-0.431,0.352,-0.274,28.725
0.026,-0.380,0.942,-0.194,0.180,-0.163,28.722
0.027,-0.380,0.945,0.030,0.127,0.042,28.727
0.026,-0.380,0.948,0.248,-0.031,0.260,28.742
0.025,-0.380,0.949,0.350,-0.107,0.420,28.748
0.024,-0.380,0.949,0.266,0.050,0.518,28.739
0.022,-0.381,0.949,-0.014,0.239,0.564,28.726
0.021,-0.381,0.948,-0.190,0.317,0.545,28.724
0.022,-0.382,0.947,-0.215,0.245,0.497,28.721
0.021,-0.382,0.946,-0.119,0.062,0.403,28.718
0.021,-0.382,0.946,0.189,-0.198,0.291,28.720
0.021,-0.383,0.947,0.493,-0.408,0.249,28.728
0.022,-0.383,0.950,0.744,-0.634,0.209,28.716
0.022,-0.382,0.952,0.882,-0.934,0.252,28.713
0.023,-0.383,0.953,0.826,-0.971,0.437,28.710
0.023,-0.383,0.954,0.543,-0.702,0.725,28.714
0.023,-0.382,0.954,0.129,-0.259,1.009,28.712
0.022,-0.383,0.952,-0.396,0.164,1.310,28.711
0.020,-0.384,0.951,-0.732,0.589,1.498,28.719
0.017,-0.385,0.949,-0.851,0.640,1.467,28.725
0.014,-0.385,0.947,-0.741,0.450,1.203,28.719
0.011,-0.386,0.946,-0.376,0.196,0.716,28.725
0.011,-0.385,0.947,-0.038,0.055,0.285,28.725
0.013,-0.384,0.949,0.132,0.251,0.103,28.734
0.016,-0.383,0.952,0.068,0.540,0.115,28.724
0.018,-0.382,0.956,-0.178,0.760,0.232,28.723
0.019,-0.381,0.957,-0.633,0.890,0.498,28.722
0.021,-0.380,0.956,-1.139,1.107,0.828,28.717
0.020,-0.380,0.954,-1.545,1.418,1.102,28.712
0.016,-0.381,0.951,-1.781,1.590,1.208,28.713
0.013,-0.383,0.949,-1.702,1.254,0.875,28.707
0.010,-0.383,0.947,-1.349,0.333,0.248,28.714
0.011,-0.383,0.946,-1.058,-0.307,-0.207,28.725
0.013,-0.384,0.945,-0.946,-0.364,-0.442,28.719
0.014,-0.384,0.946,-1.083,-0.124,-0.457,28.715
0.013,-0.385,0.945,-1.377,0.258,-0.442,28.722
0.011,-0.385,0.944,-1.548,0.426,-0.603,28.725
0.011,-0.384,0.944,-1.642,0.316,-0.876,28.727
0.012,-0.384,0.943,-1.697,0.035,-1.157,28.729
0.014,-0.382,0.942,-1.609,-0.321,-1.490,28.725
0.018,-0.381,0.943,-1.485,-0.382,-1.648,28.733
0.021,-0.379,0.944,-1.408,-0.386,-1.694,28.735
0.023,-0.377,0.942,-1.399,-0.408,-1.606,28.735
0.026,-0.376,0.940,-1.393,-0.126,-1.464,28.731
0.027,-0.375,0.939,-1.232,0.180,-1.419,28.726
0.028,-0.374,0.937,-0.985,0.101,-1.343,28.722
0.032,-0.373,0.937,-0.708,-0.035,-1.141,28.731
0.033,-0.373,0.937,-0.516,-0.068,-0.951,28.738
0.032,-0.374,0.938,-0.406,-0.170,-0.839,28.729
0.031,-0.375,0.940,-0.262,-0.230,-0.706,28.721
0.030,-0.377,0.941,-0.246,-0.119,-0.472,28.718
0.029,-0.378,0.942,-0.311,0.124,-0.243,28.726
0.027,-0.379,0.943,-0.374,0.261,-0.076,28.742
0.025,-0.380,0.944,-0.399,0.291,0.157,28.740
0.022,-0.382,0.945,-0.280,0.146,0.404,28.748
0.020,-0.383,0.946,-0.115,-0.032,0.505,28.725
0.018,-0.384,0.947,0.028,-0.142,0.501,28.726
0.017,-0.384,0.948,0.098,-0.095,0.578,28.736
0.015,-0.385,0.950,0.062,0.135,0.586,28.745
0.012,-0.386,0.952,0.012,0.185,0.428,28.744
0.010,-0.386,0.954,0.082,-0.071,0.180,28.744
0.010,-0.386,0.955,0.137,-0.305,-0.037,28.749
0.011,-0.386,0.955,-0.030,-0.294,-0.218,28.755
0.011,-0.387,0.955,-0.225,-0.266,-0.427,28.748
0.011,-0.387,0.955,-0.486,-0.223,-0.622,28.751
0.012,-0.387,0.954,-0.769,-0.106,-0.676,28.739
0.013,-0.386,0.952,-1.012,-0.068,-0.576,28.738
0.014,-0.386,0.949,-1.270,0.033,-0.379,28.739
0.014,-0.387,0.947,-1.411,0.147,-0.082,28.734
0.013,-0.384,0.948,-1.207,-0.031,0.385,28.748
0.012,-0.386,0.948,-0.665,-0.592,1.144,28.750
0.014,-0.388,0.944,-0.850,-0.673,1.717,28.740
0.016,-0.387,0.944,-1.229,-0.280,2.127,28.731
0.018,-0.386,0.945,-1.483,0.317,2.302,28.738
0.018,-0.387,0.946,-1.776,0.806,2.241,28.749
0.018,-0.387,0.947,-2.046,1.025,1.822,28.761
0.015,-0.387,0.945,-2.038,0.971,1.069,28.754
0.013,-0.386,0.942,-1.803,0.518,0.073,28.743
0.014,-0.385,0.939,-1.536,0.030,-0.842,28.749
0.018,-0.383,0.936,-1.366,-0.096,-1.517,28.751
0.022,-0.382,0.935,-1.318,0.245,-1.890,28.743
0.026,-0.380,0.934,-1.374,0.565,-1.933,28.739
0.030,-0.378,0.932,-1.458,0.794,-1.717,28.726
0.032,-0.377,0.933,-1.376,0.874,-1.364,28.734
0.035,-0.376,0.933,-1.158,0.522,-0.966,28.728
0.035,-0.376,0.934,-1.109,0.498,-0.400,28.728
0.033,-0.377,0.935,-0.942,0.687,0.093,28.722
0.030,-0.379,0.936,-0.714,0.702,0.421,28.731
0.027,-0.379,0.936,-0.551,0.744,0.656,28.732
0.026,-0.381,0.936,-0.398,0.951,0.896,28.723
0.024,-0.382,0.937,-0.134,0.942,0.978,28.712
0.022,-0.383,0.937,0.220,0.554,0.943,28.719
0.022,-0.384,0.938,0.585,0.080,0.868,28.719
0.022,-0.386,0.940,0.870,-0.154,0.838,28.731
0.022,-0.387,0.943,1.019,-0.138,0.895,28.732
0.022,-0.387,0.945,1.092,-0.027,0.973,28.752
0.023,-0.388,0.949,0.995,0.208,1.115,28.742
0.023,-0.388,0.953,0.769,0.614,1.413,28.742
0.022,-0.390,0.958,0.577,0.896,1.674,28.736
0.019,-0.390,0.961,0.352,0.531,1.695,28.730
0.016,-0.391,0.960,0.051,-0.106,1.626,28.719
0.014,-0.391,0.959,-0.252,-0.278,1.433,28.727
0.011,-0.392,0.955,-0.659,-0.159,1.082,28.740
0.008,-0.393,0.951,-1.070,-0.054,0.629,28.747
0.007,-0.392,0.946,-1.429,0.040,0.201,28.744
0.008,-0.392,0.943,-1.591,0.129,-0.090,28.743
0.010,-0.391,0.942,-1.517,0.043,-0.289,28.745
0.013,-0.390,0.942,-1.336,-0.090,-0.388,28.762
0.015,-0.389,0.944,-1.170,-0.018,-0.326,28.751
0.017,-0.388,0.947,-1.046,0.250,-0.248,28.753
0.018,-0.386,0.949,-0.960,0.298,-0.285,28.760
0.019,-0.384,0.950,-0.945,0.189,-0.409,28.750
0.021,-0.383,0.950,-0.999,0.176,-0.394,28.752
0.021,-0.382,0.950,-1.013,0.056,-0.265,28.751
0.020,-0.382,0.948,-0.992,-0.321,-0.107,28.749
0.019,-0.382,0.945,-0.969,-0.550,0.198,28.732
0.016,-0.382,0.942,-0.956,-0.496,0.557,28.723
0.014,-0.384,0.938,-1.030,-0.254,0.780,28.726
0.013,-0.386,0.933,-1.143,0.027,0.852,28.736
0.012,-0.387,0.929,-1.147,0.333,0.792,28.729
0.012,-0.389,0.927,-1.066,0.529,0.567,28.729
0.012,-0.389,0.925,-0.876,0.637,0.246,28.722
0.014,-0.389,0.927,-0.489,0.691,0.028,28.718
0.016,-0.388,0.930,-0.069,0.568,-0.113,28.720
0.018,-0.388,0.934,0.326,0.354,-0.180,28.714
0.020,-0.387,0.938,0.664,0.166,-0.051,28.725
0.021,-0.386,0.941,0.842,0.086,0.164,28.733
0.021,-0.386,0.943,0.780,0.015,0.329,28.735
0.022,-0.386,0.944,0.494,0.137,0.503,28.747
0.024,-0.386,0.946,0.111,0.424,0.713,28.765
0.024,-0.385,0.948,-0.054,0.463,0.943,28.773
0.026,-0.387,0.947,-0.300,0.584,1.211,28.763
0.027,-0.386,0.948,-0.527,0.819,1.363,28.760
0.026,-0.386,0.950,-0.517,0.935,1.545,28.763
0.026,-0.387,0.951,-0.445,0.701,1.746,28.762
0.024,-0.387,0.953,-0.445,0.228,1.947,28.761
0.023,-0.388,0.952,-0.559,-0.233,2.170,28.770
0.021,-0.389,0.951,-0.873,-0.534,2.380,28.753
0.019,-0.391,0.950,-1.288,-0.599,2.495,28.750
0.018,-0.388,0.953,-1.447,-1.102,3.096,28.754
0.021,-0.394,0.951,-1.681,-0.536,3.593,28.755
0.021,-0.398,0.950,-2.035,-0.162,3.027,28.756
0.021,-0.395,0.950,-2.179,0.005,2.484,28.747
0.020,-0.396,0.949,-2.325,0.217,2.367,28.744
0.017,-0.397,0.948,-2.412,0.277,2.073,28.749
0.015,-0.397,0.946,-2.507,-0.029,1.535,28.761
0.012,-0.396,0.945,-2.686,-0.365,1.102,28.764
0.010,-0.395,0.945,-2.763,-0.686,0.807,28.764
0.010,-0.394,0.943,-2.717,-1.030,0.438,28.767
0.012,-0.393,0.943,-2.553,-1.352,0.084,28.764
0.016,-0.392,0.943,-2.396,-1.656,-0.170,28.776
0.018,-0.389,0.943,-2.228,-2.131,-0.070,28.768
0.022,-0.387,0.943,-1.881,-2.820,0.192,28.775
0.024,-0.385,0.945,-1.365,-3.722,0.541,28.759
0.027,-0.383,0.946,-0.902,-4.486,1.085,28.755
0.026,-0.382,0.948,-0.604,-5.082,1.734,28.767
0.025,-0.380,0.948,-0.212,-5.979,2.548,28.769
0.022,-0.381,0.945,0.299,-6.240,3.518,28.758
0.019,-0.385,0.943,0.804,-5.371,4.169,28.766
0.019,-0.389,0.941,0.993,-4.593,3.482,28.766
0.018,-0.386,0.944,1.260,-4.895,2.707,28.776
0.022,-0.384,0.943,2.044,-5.694,2.522,28.787
0.028,-0.384,0.938,2.300,-5.473,2.911,28.791
0.029,-0.384,0.936,2.080,-3.582,3.775,28.785
0.024,-0.385,0.936,2.083,-1.774,4.323,28.784
0.020,-0.387,0.938,2.188,-0.762,4.510,28.779
0.017,-0.389,0.938,2.351,-0.453,4.489,28.776
0.019,-0.390,0.938,2.511,-0.199,4.409,28.777
0.021,-0.392,0.940,2.597,0.168,4.215,28.757
0.021,-0.392,0.944,2.700,0.351,3.993,28.769
0.019,-0.391,0.945,2.891,-0.263,3.331,28.776
0.019,-0.391,0.944,2.814,-0.965,2.418,28.775
0.020,-0.391,0.945,2.664,-0.598,1.741,28.777
0.020,-0.391,0.947,2.303,0.235,1.134,28.778
0.022,-0.388,0.947,1.540,0.497,0.602,28.769
0.024,-0.385,0.945,0.873,0.804,0.704,28.780
0.023,-0.384,0.944,0.414,1.427,1.016,28.792
0.020,-0.385,0.945,0.162,1.834,0.926,28.797
0.018,-0.383,0.946,0.339,1.341,0.470,28.803
0.019,-0.381,0.947,0.613,0.414,0.203,28.796
0.023,-0.381,0.947,0.853,-0.151,0.084,28.784
0.025,-0.381,0.948,0.934,-0.289,0.051,28.781
0.025,-0.380,0.950,0.796,0.073,0.218,28.801
0.023,-0.380,0.950,0.513,0.654,0.343,28.796
0.020,-0.380,0.948,0.316,1.063,0.303,28.800
0.019,-0.381,0.946,0.141,1.465,0.055,28.799
0.018,-0.381,0.943,-0.150,1.660,-0.340,28.812
0.019,-0.381,0.940,-0.437,1.760,-0.618,28.799
0.019,-0.381,0.940,-0.576,1.939,-0.780,28.794
0.019,-0.381,0.940,-0.241,1.668,-0.856,28.791
0.020,-0.381,0.940,0.331,1.174,-0.611,28.787
0.020,-0.382,0.941,0.973,0.278,-0.569,28.791
0.020,-0.381,0.941,1.623,-0.872,-0.629,28.802
0.021,-0.381,0.942,2.183,-1.543,-0.522,28.793
0.021,-0.382,0.946,2.649,-1.646,-0.601,28.798
0.022,-0.381,0.948,2.689,-1.513,-0.821,28.796
0.023,-0.381,0.951,2.433,-1.097,-1.020,28.796
0.024,-0.379,0.951,2.053,-0.704,-1.216,28.792
0.025,-0.378,0.951,1.548,-0.337,-1.305,28.805
0.026,-0.378,0.951,0.989,0.026,-1.166,28.805
0.027,-0.377,0.952,0.562,0.237,-0.989,28.813
0.027,-0.376,0.951,0.506,-0.109,-0.585,28.813
0.027,-0.376,0.949,0.681,-0.326,-0.008,28.824
0.025,-0.378,0.946,0.862,-0.431,0.128,28.833
0.023,-0.378,0.945,1.123,-0.606,-0.038,28.844
0.022,-0.378,0.943,1.396,-0.813,-0.223,28.828
0.022,-0.378,0.941,1.520,-0.957,-0.385,28.818
0.022,-0.379,0.942,1.484,-0.855,-0.563,28.821
0.022,-0.379,0.944,1.342,-0.638,-0.812,28.813
0.022,-0.379,0.946,1.117,-0.413,-1.063,28.795
0.024,-0.378,0.948,0.872,-0.203,-1.106,28.786
0.025,-0.379,0.950,0.772,0.077,-1.063,28.796
0.026,-0.378,0.953,0.694,-0.011,-1.152,28.802
0.028,-0.378,0.953,0.704,-0.398,-1.017,28.809
0.030,-0.378,0.953,0.699,-0.428,-0.694,28.804
0.031,-0.378,0.954,0.582,-0.088,-0.402,28.812
0.030,-0.378,0.955,0.333,0.209,-0.156,28.808
0.028,-0.378,0.955,0.139,0.416,0.066,28.799
0.026,-0.379,0.954,0.093,0.407,0.038,28.816
0.024,-0.380,0.955,0.165,0.283,-0.174,28.815
0.023,-0.380,0.958,0.196,0.071,-0.336,28.813
0.023,-0.380,0.958,0.117,-0.054,-0.485,28.797
0.024,-0.380,0.958,-0.119,0.124,-0.467,28.805
0.024,-0.380,0.956,-0.535,0.570,-0.323,28.811
0.022,-0.381,0.956,-0.921,0.897,-0.288,28.827
0.021,-0.380,0.956,-1.183,0.772,-0.392,28.835
0.021,-0.382,0.955,-1.437,0.548,-0.450,28.829
0.022,-0.381,0.954,-1.524,0.274,-0.490,28.825
0.024,-0.380,0.953,-1.670,0.217,-0.353,28.824
0.024,-0.380,0.952,-1.852,0.468,-0.127,28.825
0.023,-0.379,0.952,-1.957,0.698,0.096,28.814
0.022,-0.378,0.952,-2.121,0.848,0.312,28.820
0.021,-0.378,0.951,-2.320,0.873,0.402,28.824
0.020,-0.377,0.949,-2.526,0.723,0.351,28.829
0.021,-0.376,0.947,-2.734,0.684,0.290,28.830
0.023,-0.375,0.945,-2.768,0.730,0.347,28.832
0.023,-0.374,0.944,-2.660,1.082,0.577,28.819
0.024,-0.374,0.944,-2.365,1.209,0.647,28.823
0.025,-0.373,0.942,-1.953,0.849,0.626,28.834
0.025,-0.374,0.941,-1.507,0.816,0.649,28.825
0.025,-0.374,0.939,-1.161,0.673,0.529,28.834
0.024,-0.374,0.938,-0.905,0.490,0.419,28.836
0.021,-0.375,0.939,-0.564,0.321,0.112,28.830
0.020,-0.376,0.939,-0.282,-0.076,-0.339,28.828
0.021,-0.376,0.940,-0.074,-0.251,-0.686,28.828
0.021,-0.377,0.942,0.086,-0.250,-0.915,28.840
0.022,-0.378,0.943,0.122,-0.206,-0.938,28.843
0.023,-0.378,0.945,0.175,-0.101,-0.795,28.853
0.022,-0.378,0.946,0.177,-0.190,-0.738,28.839
0.022,-0.378,0.947,0.049,-0.357,-0.691,28.834
0.022,-0.379,0.947,-0.055,-0.355,-0.587,28.821
0.023,-0.379,0.949,-0.037,-0.041,-0.509,28.827
0.022,-0.380,0.950,0.060,0.084,-0.653,28.831
0.020,-0.380,0.949,0.205,-0.048,-0.905,28.822
0.020,-0.381,0.949,0.471,-0.322,-1.267,28.814
0.022,-0.381,0.949,0.800,-0.681,-1.645,28.818
0.024,-0.380,0.950,0.955,-0.850,-1.779,28.836
0.027,-0.379,0.951,1.006,-0.943,-1.789,28.832
0.028,-0.379,0.952,0.896,-0.784,-1.643,28.827
0.030,-0.379,0.953,0.653,-0.301,-1.419,28.827
0.030,-0.378,0.952,0.356,-0.054,-1.240,28.824
0.031,-0.378,0.951,0.011,-0.018,-0.976,28.821
0.032,-0.378,0.950,-0.285,0.132,-0.667,28.815
0.032,-0.378,0.949,-0.638,0.339,-0.370,28.826
0.029,-0.378,0.951,-0.906,0.048,-0.079,28.827
0.030,-0.377,0.948,-0.779,-1.181,0.162,28.829
0.029,-0.382,0.946,-1.260,-0.428,0.015,28.833
0.025,-0.381,0.946,-1.322,0.339,-0.451,28.833
0.023,-0.380,0.946,-1.133,0.109,-0.842,28.828
0.025,-0.380,0.947,-0.831,-0.624,-1.120,28.822
0.027,-0.380,0.948,-0.531,-0.926,-1.405,28.832
0.031,-0.379,0.949,-0.460,-0.958,-1.462,28.833
0.032,-0.377,0.949,-0.616,-0.806,-1.249,28.835
0.032,-0.378,0.948,-0.836,-0.521,-0.956,28.834
0.033,-0.378,0.947,-1.188,0.071,-0.790,28.838
0.032,-0.377,0.945,-1.509,0.508,-0.585,28.851
0.031,-0.377,0.944,-1.514,0.728,-0.358,28.842
0.031,-0.376,0.944,-1.139,0.638,-0.189,28.838
0.030,-0.376,0.944,-0.698,0.318,-0.035,28.822
0.031,-0.377,0.944,-0.268,0.116,0.073,28.825
0.030,-0.377,0.945,0.215,0.068,0.150,28.844
0.030,-0.377,0.947,0.642,0.066,0.143,28.842
0.028,-0.377,0.949,0.894,-0.244,-0.015,28.848
0.028,-0.376,0.950,1.056,-0.725,-0.061,28.835
0.027,-0.377,0.951,1.036,-0.761,0.008,28.843
0.026,-0.378,0.952,0.922,-0.415,0.101,28.851
0.024,-0.379,0.953,0.783,-0.151,0.076,28.849
0.023,-0.379,0.952,0.626,-0.021,-0.019,28.848
0.021,-0.380,0.950,0.462,0.160,-0.125,28.845
0.020,-0.381,0.948,0.350,0.337,-0.208,28.833
0.019,-0.381,0.947,0.282,0.318,-0.366,28.834
0.019,-0.382,0.947,0.318,-0.056,-0.584,28.846
0.018,-0.381,0.948,0.628,-1.023,-0.797,28.859
0.022,-0.380,0.945,0.917,-1.698,-0.849,28.847
0.025,-0.379,0.946,0.971,-1.377,-0.744,28.841
0.025,-0.378,0.948,1.064,-0.826,-0.508,28.845
0.025,-0.379,0.949,1.096,-0.509,-0.538,28.847
0.024,-0.378,0.951,1.096,-0.683,-0.903,28.852
0.026,-0.376,0.952,1.090,-1.219,-1.242,28.846
0.031,-0.375,0.952,0.935,-1.574,-1.333,28.842
0.035,-0.375,0.952,0.450,-0.879,-1.125,28.846
0.037,-0.375,0.953,0.028,-0.083,-0.848,28.857
0.039,-0.374,0.954,-0.204,0.060,-0.430,28.854
0.039,-0.375,0.953,-0.172,-0.375,-0.028,28.849
0.038,-0.376,0.949,0.104,-0.858,0.089,28.842
0.036,-0.377,0.947,0.360,-0.773,0.029,28.860
0.034,-0.378,0.947,0.549,-0.603,-0.181,28.862
0.033,-0.377,0.948,0.683,-0.608,-0.384,28.863
0.033,-0.377,0.950,0.771,-1.159,-0.372,28.872
0.037,-0.377,0.950,0.518,-1.071,-0.099,28.881
0.037,-0.377,0.952,0.106,-0.300,0.315,28.891
0.036,-0.378,0.955,-0.169,0.367,0.591,28.889
0.034,-0.378,0.956,-0.390,0.329,0.581,28.876
0.033,-0.377,0.956,-0.365,-0.177,0.466,28.862
0.034,-0.377,0.957,-0.247,-0.679,0.376,28.863
0.035,-0.377,0.957,-0.166,-1.013,0.263,28.858
0.036,-0.377,0.957,-0.167,-0.775,0.300,28.868
0.035,-0.377,0.957,-0.228,-0.272,0.321,28.856
0.031,-0.376,0.955,-0.247,-0.109,0.199,28.867
0.030,-0.376,0.953,-0.353,-0.188,-0.076,28.853
0.030,-0.375,0.950,-0.456,-0.214,-0.256,28.865
0.030,-0.375,0.948,-0.636,-0.137,-0.203,28.857
0.029,-0.375,0.947,-0.740,0.069,-0.114,28.850
0.028,-0.375,0.946,-0.620,0.124,-0.051,28.856
0.027,-0.375,0.945,-0.473,-0.247,-0.115,28.873
0.027,-0.375,0.945,-0.248,-0.681,-0.319,28.862
0.027,-0.375,0.945,0.001,-0.973,-0.564,28.863
0.027,-0.374,0.945,0.138,-1.123,-0.782,28.868
0.027,-0.375,0.946,0.268,-1.159,-1.037,28.878
0.028,-0.374,0.945,0.380,-1.293,-1.247,28.879
0.030,-0.374,0.943,0.480,-1.458,-1.382,28.892
0.031,-0.374,0.943,0.761,-1.823,-1.540,28.891
0.033,-0.374,0.945,1.051,-2.100,-1.628,28.877
0.035,-0.374,0.945,1.193,-1.998,-1.538,28.883
0.034,-0.373,0.947,1.376,-1.987,-1.550,28.894
0.035,-0.372,0.950,1.497,-2.017,-1.629,28.880
0.037,-0.371,0.953,1.490,-1.826,-1.462,28.877
0.039,-0.370,0.956,1.659,-2.297,-1.138,28.888
0.043,-0.372,0.954,1.286,-1.593,-0.526,28.881
0.041,-0.373,0.954,0.644,-0.263,-0.249,28.881
0.038,-0.372,0.955,0.441,0.104,-0.313,28.891
0.036,-0.373,0.955,0.289,0.124,-0.334,28.887
0.035,-0.374,0.954,0.125,0.131,-0.464,28.878
0.035,-0.376,0.953,0.033,0.190,-0.684,28.878
0.035,-0.376,0.953,-0.147,0.280,-0.879,28.879
0.036,-0.376,0.954,-0.420,0.427,-0.923,28.882
0.037,-0.376,0.953,-0.528,0.145,-0.860,28.892
0.038,-0.377,0.951,-0.839,0.387,-0.695,28.888
0.038,-0.377,0.950,-1.125,0.901,-0.685,28.875
0.038,-0.376,0.950,-1.073,1.077,-0.655,28.871
0.040,-0.374,0.951,-1.007,1.250,-0.415,28.872
0.041,-0.374,0.953,-0.893,1.350,-0.265,28.861
0.041,-0.373,0.956,-0.681,0.974,-0.230,28.855
0.041,-0.373,0.958,-0.522,0.509,-0.157,28.852
0.042,-0.374,0.958,-0.628,0.531,-0.102,28.856
0.041,-0.374,0.958,-0.849,0.795,-0.092,28.861
0.040,-0.374,0.957,-1.118,0.986,-0.073,28.866
0.039,-0.374,0.955,-1.296,1.167,-0.028,28.882
0.038,-0.373,0.953,-1.308,1.207,-0.032,28.876
0.038,-0.373,0.951,-1.214,0.982,0.102,28.872
0.037,-0.374,0.949,-1.071,0.858,0.309,28.890
0.037,-0.374,0.946,-0.982,0.877,0.545,28.877
0.036,-0.374,0.944,-1.023,1.066,0.718,28.876
0.035,-0.375,0.943,-1.157,1.238,0.847,28.870
0.034,-0.375,0.942,-1.226,1.345,0.891,28.873
0.032,-0.376,0.941,-1.221,1.238,0.653,28.876
0.031,-0.374,0.944,-0.916,0.119,0.223,28.887
0.035,-0.374,0.942,-0.740,-0.800,0.022,28.894
0.037,-0.376,0.943,-0.822,-0.505,-0.010,28.897
0.037,-0.376,0.946,-0.567,-0.169,-0.126,28.915
0.037,-0.374,0.948,-0.158,-0.749,-0.274,28.913
0.039,-0.373,0.948,0.133,-1.222,-0.282,28.903
0.041,-0.373,0.948,0.455,-1.103,-0.215,28.910
0.041,-0.371,0.949,0.543,-0.690,-0.062,28.911
0.041,-0.371,0.949,0.320,-0.151,0.110,28.902
0.040,-0.371,0.950,0.190,0.291,0.170,28.911
0.039,-0.371,0.950,0.146,0.528,0.235,28.912
0.039,-0.372,0.951,0.198,0.499,0.401,28.901
0.040,-0.372,0.953,0.228,0.405,0.675,28.902
0.041,-0.373,0.955,0.263,0.361,1.079,28.907
0.040,-0.373,0.957,0.216,0.477,1.507,28.917
0.038,-0.375,0.957,0.059,0.583,1.844,28.910
